Policy,Utility,Lower Bound,Upper Bound
"(2, 3, 1, -1, 1, nan, 1, -1, 0, 0, 1, 3)","[-0.04, -0.04, -0.043996, 1.0, -0.04, 0.0, -0.0443952004, -1.0, -0.043996, -0.04, -0.07640308051996, -0.1399]",1.66375871621189,6.250084379431193
"(2, 0, 3, -1, 1, nan, 1, -1, 0, 0, 2, 1)","[-0.04, -0.04, -0.071968, 1.0, -0.043996, 0.0, -0.0471896032, -1.0, -0.07516160320000001, -0.04750864415968, -0.08268314977209626, -0.1399]",1.3506302639138226,2.053934031494914
"(3, 1, 2, -1, 1, nan, 0, -1, 0, 3, 1, 0)","[-0.04, -0.043996, -0.04, 1.0, -0.043996, 0.0, -0.043996, -1.0, -0.07516160320000001, -0.04750864415968, -0.04474611355155203, -0.1756610939504004]",1.4100255480538093,2.5970572355119264
"(3, 0, 0, -1, 0, nan, 2, -1, 2, 1, 0, 3)","[-0.04, -0.071968, -0.0471896032, 1.0, -0.043996, 0.0, -0.07771393087744, -1.0, -0.07516160320000001, -0.04, -0.07973162169465625, -0.8471651890072962]",1.9832260891421494,2.680992372685548
"(2, 1, 0, -1, 0, nan, 0, -1, 3, 3, 1, 0)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.071968, 0.0, -0.04, -1.0, -0.04, -0.071968, -0.07915760320000001, -0.1399]",0.6590758376998117,0.743665654692559
"(1, 2, 3, -1, 3, nan, 3, -1, 2, 1, 3, 1)","[-0.04, -0.071968, -0.0471896032, 1.0, -0.071968, 0.0, -0.07771393087744, -1.0, -0.0471896032, -0.04, -0.07973162169465625, -0.8471651890072962]",2.57057213714707,18.338368599221916
"(3, 0, 2, -1, 3, nan, 3, -1, 0, 1, 0, 2)","[-0.04, -0.043996, -0.04, 1.0, -0.043996, 0.0, -0.043996, -1.0, -0.04, -0.071968, -0.0443952004, -0.17538064415968002]",0.6647380029426164,0.7456213544905563
"(2, 1, 1, -1, 1, nan, 3, -1, 0, 0, 1, 1)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.043996, 0.0, -0.04443508051996, -1.0, -0.07516160320000001, -0.10006915327744001, -0.08550942476396829, -0.04854239153392043]",1.7318395097658366,2.862137774105813
"(0, 1, 1, -1, 1, nan, 1, -1, 0, 3, 3, 2)","[-0.04, -0.071968, -0.0975168256, 1.0, -0.043996, 0.0, -0.04974193087744, -1.0, -0.07516160320000001, -0.04750864415968, -0.0829381273070725, -0.20618415134381238]",1.1862245663016495,2.539819176771685
"(3, 1, 0, -1, 0, nan, 3, -1, 1, 0, 3, 0)","[-0.04, -0.071968, -0.0975168256, 1.0, -0.043996, 0.0, -0.04974193087744, -1.0, -0.07516160320000001, -0.04, -0.04496921889465626, -0.04449242496757616]",1.8447924475758326,2.789969509151253
"(1, 3, 2, -1, 2, nan, 3, -1, 2, 0, 0, 1)","[-0.04, -0.071968, -0.0471896032, 1.0, -0.071968, 0.0, -0.04471424135968, -1.0, -0.0471896032, -0.04471424135968, -0.044466952711832035, -0.8436422485759122]",2.004605359984372,2.6504101887119518
"(3, 3, 0, -1, 0, nan, 0, -1, 0, 1, 3, 0)","[-0.04, -0.04, -0.043996, 1.0, -0.04, 0.0, -0.0443952004, -1.0, -0.04, -0.043996, -0.07987584455968, -0.20373677497209627]",1.9176261695738883,2.3604560288466074
"(0, 2, 3, -1, 2, nan, 3, -1, 3, 0, 2, 1)","[-0.04, -0.04, -0.043996, 1.0, -0.071968, 0.0, -0.07516160320000001, -1.0, -0.0975168256, -0.11793544701952, -0.04750864415968, -0.843946113551552]",1.9750940599430984,5.8030960116109895
"(3, 2, 2, -1, 3, nan, 1, -1, 0, 3, 0, 2)","[-0.04, -0.043996, -0.04, 1.0, -0.04, 0.0, -0.043996, -1.0, -0.043996, -0.0443952004, -0.04443508051996, -0.17541251635155206]",1.5128233381467422,2.6315683902672946
"(1, 0, 0, -1, 3, nan, 1, -1, 2, 1, 2, 1)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.043996, 0.0, -0.04443508051996, -1.0, -0.07516160320000001, -0.04, -0.07950851635155204, -0.04794290078352005]",1.845159404801934,2.7547116711067585
"(0, 0, 3, -1, 2, nan, 0, -1, 2, 1, 3, 1)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.043996, 0.0, -0.04443508051996, -1.0, -0.04, -0.071968, -0.0471896032, -0.17761393087744]",0.6657643048961897,0.7486825852252862
"(1, 2, 0, -1, 2, nan, 2, -1, 0, 2, 0, 2)","[-0.04, -0.043996, -0.04, 1.0, -0.04, 0.0, -0.071968, -1.0, -0.04, -0.071968, -0.0471896032, -0.17761393087744]",0.6561651475775657,0.7490978719927288
"(2, 3, 0, -1, 3, nan, 0, -1, 3, 0, 1, 0)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.04, 0.0, -0.04, -1.0, -0.071968, -0.0471896032, -0.07668224135967999, -0.047660555911832034]",1.332582166920786,1.4455357594544052
"(1, 3, 3, -1, 0, nan, 2, -1, 2, 3, 1, 3)","[-0.04, -0.04, -0.043996, 1.0, -0.043996, 0.0, -0.07516160320000001, -1.0, -0.0443952004, -0.04443508051996, -0.08302116051123204, -0.8474938139350722]",1.230609652643658,2.083475598622987
"(2, 3, 0, -1, 0, nan, 2, -1, 2, 2, 0, 0)","[-0.04, -0.04, -0.04, 1.0, -0.071968, 0.0, -0.04, -1.0, -0.04, -0.04, -0.075964, -0.1399]",1.9679519846554145,2.604334831639858
"(1, 3, 2, -1, 3, nan, 2, -1, 1, 0, 0, 0)","[-0.04, -0.04, -0.043996, 1.0, -0.071968, 0.0, -0.04, -1.0, -0.04, -0.043996, -0.0763632004, -0.8468286837199601]",1.0290473877499955,1.0901902747935999
"(0, 0, 2, -1, 2, nan, 0, -1, 3, 2, 2, 1)","[-0.04, -0.04, -0.043996, 1.0, -0.043996, 0.0, -0.04, -1.0, -0.0443952004, -0.04443508051996, -0.07640706454394401, -0.84683306574794]",1.275764424808341,1.313367740955042
"(3, 0, 0, -1, 1, nan, 3, -1, 1, 0, 2, 1)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.04, 0.0, -0.07548064415968, -1.0, -0.043996, -0.0443952004, -0.04443508051996, -0.17541251635155206]",0.8017295611178009,1.0350392483189428
"(1, 2, 0, -1, 0, nan, 3, -1, 2, 0, 3, 2)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.043996, 0.0, -0.04443508051996, -1.0, -0.0443952004, -0.04443508051996, -0.044439064543944, -0.17541570038352006]",0.8855874895872045,0.9585260748299732
"(1, 2, 3, -1, 2, nan, 0, -1, 2, 2, 1, 3)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.071968, 0.0, -0.04443508051996, -1.0, -0.04, -0.043996, -0.044439064543944, -0.044439462547940005]",1.938634583165748,2.2550086923963426
"(2, 1, 2, -1, 0, nan, 3, -1, 3, 0, 0, 2)","[-0.04, -0.043996, -0.04, 1.0, -0.04, 0.0, -0.071968, -1.0, -0.04, -0.043996, -0.0823512064, -0.1399]",0.5310902826902278,0.6011423940545526
"(1, 3, 3, -1, 0, nan, 2, -1, 2, 1, 0, 2)","[-0.04, -0.071968, -0.0471896032, 1.0, -0.071968, 0.0, -0.04471424135968, -1.0, -0.0471896032, -0.04471424135968, -0.08020257440648829, -0.048012237183208184]",2.288427349464346,3.484340997507804
"(0, 2, 1, -1, 3, nan, 3, -1, 1, 3, 1, 3)","[-0.04, -0.04, -0.04, 1.0, -0.071968, 0.0, -0.04, -1.0, -0.04, -0.071968, -0.07915760320000001, -0.04790784455968]",0.6642417162879046,0.744930032338795
"(2, 1, 3, -1, 0, nan, 0, -1, 2, 0, 0, 1)","[-0.04, -0.043996, -0.07516160320000001, 1.0, -0.043996, 0.0, -0.04750864415968, -1.0, -0.0443952004, -0.04, -0.07671411355155203, -0.1399]",1.8601007423378402,2.172727353026054
"(0, 1, 2, -1, 1, nan, 0, -1, 1, 1, 2, 2)","[-0.04, -0.071968, -0.04, 1.0, -0.071968, 0.0, -0.071968, -1.0, -0.04, -0.043996, -0.101912026, -0.2213480911792]",1.8716902643379398,2.1794602527973734
"(0, 2, 0, -1, 3, nan, 2, -1, 2, 0, 2, 2)","[-0.04, -0.071968, -0.0471896032, 1.0, -0.043996, 0.0, -0.07771393087744, -1.0, -0.0443952004, -0.07548064415968, -0.047540516351552035, -0.04474929758352005]",0.9014545795205468,0.9514560159060125
"(0, 2, 0, -1, 0, nan, 3, -1, 3, 0, 2, 2)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.043996, 0.0, -0.04, -1.0, -0.04, -0.043996, -0.0443952004, -0.04443508051996]",1.276012029718996,1.3194050629467373
"(2, 1, 0, -1, 0, nan, 0, -1, 2, 1, 1, 3)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.071968, 0.0, -0.04443508051996, -1.0, -0.0471896032, -0.04471424135968, -0.044466952711832035, -0.04444224857591202]",1.1591452408130092,1.613042909445052
"(2, 0, 0, -1, 1, nan, 0, -1, 2, 2, 3, 0)","[-0.04, -0.071968, -0.0471896032, 1.0, -0.071968, 0.0, -0.07771393087744, -1.0, -0.04, -0.071968, -0.10528044729465627, -0.1399]",0.6631584935122292,0.7511938532461085
"(2, 0, 1, -1, 2, nan, 0, -1, 1, 0, 3, 0)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.043996, 0.0, -0.07548064415968, -1.0, -0.04, -0.043996, -0.047540516351552035, -0.8439492975835201]",1.2173150038041176,1.2659105681108611
